red_mean,luma_mean
14.5902,-58.6922
-200.7564,-58.7253
14.6011,-58.7141
-200.7638,-58.7066
14.4946,-58.7518
-200.7558,-58.7467
14.5212,-58.7302
-200.7347,-58.7262
14.6186,-58.6890
-200.6639,-58.6531
14.7144,-58.6246
-200.5699,-58.5870
14.7321,-58.5828
-200.6430,-58.6059
14.7643,-58.5908
-200.6708,-58.5958
14.7952,-58.5856
-200.6084,-58.5847
15.0600,-58.4844
-200.6240,-58.5035
14.9578,-58.5331
-200.6808,-58.5643
14.9480,-58.5551
-200.9191,-58.6501
14.8949,-58.6739
-200.9151,-58.6695
14.8822,-58.6676
-200.9462,-58.6784
14.8764,-58.6817
-200.9138,-58.6629
14.9105,-58.6487
-201.0008,-58.7080
14.9534,-58.7039
-200.8797,-58.6519
15.1430,-58.5660
-200.9094,-58.5793
14.7565,-58.7118
-201.0436,-58.7549
14.8972,-58.6838
-200.2683,-58.4304
15.7397,-58.1831
-199.9270,-58.0754
15.6228,-58.1177
-200.5476,-58.3218
14.7304,-58.6091
-201.1266,-58.8084
14.6210,-58.8459
-201.6086,-59.0072
14.3884,-59.0971
-201.8295,-59.1722
14.4016,-59.1278
-201.9753,-59.1984
14.5628,-59.1438
-201.5699,-58.9900
14.8541,-58.8904
-201.4220,-58.8692
15.6720,-58.5817
-201.4666,-58.6024
16.0996,-58.4648
-201.5310,-58.5115
16.3534,-58.4112
-201.5590,-58.4331
16.7880,-58.2707
-202.0350,-58.4328
15.5557,-58.8951
-202.6621,-59.1098
14.9857,-59.2971
-202.9151,-59.4012
14.8496,-59.4311
-202.8008,-59.3756
15.0992,-59.2755
-202.3919,-59.1304
15.9504,-58.8073
-202.1007,-58.7127
16.0322,-58.7044
-201.9436,-58.6569
16.1388,-58.6166
-201.5672,-58.4836
16.0163,-58.5243
-201.5628,-58.5189
15.9903,-58.5308
-201.5168,-58.5040
15.8264,-58.5891
-201.4676,-58.5683
15.8527,-58.5586
-200.8909,-58.3616
15.4289,-58.5289
-200.9550,-58.5339
14.7339,-58.7875
-201.7026,-59.0332
14.6327,-59.0691
-201.8286,-59.1036
14.6485,-59.0908
-201.9378,-59.1335
14.6536,-59.1325
-201.9463,-59.1352
14.6982,-59.1085
-202.1086,-59.1699
14.7070,-59.1678
-202.0881,-59.1577
14.9429,-59.0733
-201.8968,-59.0181
14.9323,-59.0263
-201.3877,-58.8370
15.1228,-58.7918
-201.1614,-58.7057
15.2530,-58.6822
-200.4441,-58.4315
15.6065,-58.3007
-200.0580,-58.1905
15.6105,-58.1814
-201.2049,-58.5902
14.9002,-58.8400
-201.3851,-58.8989
14.8758,-58.9017
-201.3494,-58.8623
14.8789,-58.8592
-201.3994,-58.8798
14.8918,-58.8731
-201.2874,-58.8307
14.9609,-58.8112
-201.2858,-58.8194
15.0253,-58.7969
-201.2724,-58.7764
14.9770,-58.8006
-201.2708,-58.7993
14.9775,-58.7971
-201.2168,-58.7720
14.9843,-58.7993
-201.1328,-58.7749
15.4353,-58.5964
-200.4806,-58.3930
16.2186,-58.1359
-200.5037,-58.1656
15.9872,-58.2367
-201.3213,-58.4992
15.1090,-58.8155
-201.7925,-58.9687
14.8775,-59.0509
-201.7789,-59.0424
14.9655,-58.9851
-201.6249,-58.9395
15.1912,-58.8670
-201.8397,-58.9533
15.0292,-59.0130
-202.1349,-59.1080
15.0147,-59.0848
-202.3211,-59.1638
14.9627,-59.1751
-202.3136,-59.1749
14.9916,-59.1416
-202.2619,-59.1432
15.1669,-59.0814
-202.2535,-59.0790
15.3144,-59.0260
-201.5324,-58.7944
15.6797,-58.6706
-199.9533,-58.1147
15.6701,-58.1539
-200.7251,-58.4085
14.0547,-58.9762
-201.2395,-59.1517
