red_mean,luma_mean
-223.0197,-61.1350
28.0810,-61.0104
-223.6881,-61.2196
27.4918,-61.4247
-223.4618,-61.3347
28.0162,-61.1734
-221.7982,-60.6279
31.6228,-59.4711
-221.9241,-59.5157
28.4277,-60.5658
-225.1518,-61.6082
26.8821,-62.1127
-223.8874,-61.6933
29.2435,-60.9187
-222.1035,-60.3578
29.3699,-60.3143
-223.1173,-60.6241
27.5300,-61.2315
-222.9944,-61.2004
28.7990,-60.7788
-222.1345,-60.4911
28.7199,-60.5320
-222.7526,-60.7353
26.8371,-61.3384
-224.1003,-61.7849
27.3020,-61.6210
-221.7821,-60.8813
31.5585,-59.5040
-222.3425,-59.6943
28.6218,-60.6370
-223.6621,-61.0845
28.8090,-61.0175
-223.7335,-61.0407
29.7334,-60.7210
-223.6776,-60.7094
27.8682,-61.3217
-223.5676,-61.2883
28.4704,-61.0848
-222.7670,-60.8068
28.4752,-60.8154
-223.2575,-60.9740
28.0335,-61.1323
-223.1509,-61.0942
28.4139,-60.9711
-223.1877,-60.9715
27.9275,-61.1329
-223.5596,-61.2453
29.0791,-60.8838
-220.0859,-59.7705
30.0862,-59.4561
-222.1992,-60.1505
27.3448,-61.0535
-223.2764,-61.3810
26.7184,-61.5937
-222.3743,-61.2858
28.3832,-60.7479
-221.4540,-60.4573
28.3091,-60.4733
-223.5471,-61.1601
27.3148,-61.4774
-223.1948,-61.3479
28.4505,-60.9775
-223.0577,-60.9308
29.0244,-60.7433
-225.1078,-61.3886
28.7262,-61.4950
-224.4693,-61.2864
31.7688,-60.3129
-221.9502,-59.4904
30.7679,-59.8266
-224.7728,-60.7636
29.1022,-61.3059
-226.2609,-61.7712
29.0269,-61.8001
-226.0527,-61.7254
30.4766,-61.2677
-224.0674,-60.6158
30.4995,-60.6121
-224.1054,-60.6290
29.8211,-60.8499
-224.3946,-60.9319
29.5617,-61.0132
-224.4742,-61.0413
29.5281,-61.0553
-224.4802,-61.0511
29.6020,-61.0281
-224.2670,-60.9506
31.5514,-60.3167
-224.0223,-60.2436
30.7344,-60.4996
-226.2940,-61.2357
27.5497,-62.2683
-227.4920,-62.6657
29.0373,-62.1643
-227.1806,-62.0807
30.1704,-61.7000
-226.6182,-61.5042
30.4423,-61.4150
-226.3411,-61.3376
30.9285,-61.1664
-226.4069,-61.1967
30.7503,-61.2493
-226.5155,-61.3005
30.8554,-61.2656
-226.4425,-61.2417
31.9750,-60.8704
-225.3991,-60.5398
32.1547,-60.4882
-227.0839,-61.0273
31.4401,-61.2660
-227.0842,-61.2625
31.2398,-61.3249
-227.0190,-61.2979
31.1903,-61.3166
-226.4031,-61.1082
31.0590,-61.1457
-226.4294,-61.1565
30.4258,-61.3693
-226.4214,-61.3548
29.9468,-61.5211
-226.4746,-61.5335
29.6833,-61.6246
-226.2802,-61.5444
30.4350,-61.3166
-223.6090,-60.4571
31.8063,-60.0222
-224.0573,-60.1725
30.3137,-60.6634
-224.7854,-60.9072
29.7155,-61.0840
-225.8591,-61.4358
29.6526,-61.4559
-225.9697,-61.4927
29.7020,-61.4575
-225.7566,-61.3849
30.1972,-61.2229
-225.5869,-61.1770
30.2345,-61.1637
-225.4669,-61.1065
30.2927,-61.1001
-225.4929,-61.1080
30.5196,-61.0274
-224.0117,-60.5523
33.2017,-59.6854
-224.1607,-59.7413
32.5126,-59.9670
-226.0876,-60.5864
32.1372,-60.7236
-226.0577,-60.7187
31.3665,-60.9674
-226.2143,-60.9998
31.0883,-61.0971
-226.1742,-61.0808
30.8925,-61.1346
-226.4966,-61.2406
30.8698,-61.2537
-226.2116,-61.1567
30.6844,-61.2227
-226.2313,-61.2218
30.7206,-61.2099
-225.9965,-61.1307
34.1823,-60.0016
-222.7489,-58.9927
33.7765,-59.1088
-225.1272,-59.9000
31.6251,-60.5930
-226.2223,-60.9571
31.4499,-61.0181
-226.1255,-60.9812
31.1006,-61.0979
-226.0806,-61.0791
31.0257,-61.1089
-225.8486,-61.0301
30.9992,-61.0388
-225.3037,-60.8524
31.0178,-60.8593
-225.0171,-60.7660
30.8952,-60.8029
-224.7132,-60.6840
31.7589,-60.4026
-221.1607,-59.2856
31.3239,-59.4031
-221.7446,-59.6243
29.8115,-60.1009
-223.0794,-60.5463
29.3558,-60.7055
-223.4352,-60.8148
29.3412,-60.8071
-223.3161,-60.7756
29.4888,-60.7290
-223.4055,-60.7630
28.5742,-61.0561
-223.7718,-61.1692
28.4515,-61.2209
-223.5354,-61.1278
28.4846,-61.1116
-223.5193,-61.1240
29.3468,-60.8353
-219.2194,-59.4647
29.4725,-59.4306
-220.1682,-59.7259
28.0598,-60.1624
-221.0309,-60.4475
27.8186,-60.5224
-221.9250,-60.8271
27.6651,-60.8636
-222.2032,-60.9561
27.7155,-60.9317
-222.4001,-60.9998
27.7207,-60.9909
-222.9993,-61.1779
27.4763,-61.2572
-223.3577,-61.3705
27.5022,-61.3519
-222.9993,-61.2455
28.4675,-60.9343
-220.7161,-60.1857
30.5699,-59.5178
-221.5865,-59.7970
28.9018,-60.3633
-222.3155,-60.5867
28.5620,-60.7014
-223.5225,-61.0954
28.1629,-61.2322
-223.5423,-61.2376
27.7561,-61.3620
-223.7185,-61.4093
27.3786,-61.5309
-223.7069,-61.5198
27.4580,-61.4931
-223.6548,-61.4733
27.3806,-61.4980
-223.6099,-61.4851
27.2439,-61.5267
-223.3465,-61.4268
28.1817,-61.1234
-220.9167,-60.3348
28.7418,-60.1547
-221.7178,-60.4139
27.5426,-60.8161
-222.1938,-60.9725
27.5174,-60.9813
-222.1398,-60.9626
27.5370,-60.9437
-222.2051,-60.9622
27.5838,-60.9443
-222.1666,-60.9365
27.5589,-60.9397
-222.3131,-60.9908
27.4659,-61.0222
-222.3319,-61.0235
27.4997,-61.0063
-222.3101,-60.9982
27.4295,-61.0221
-222.2308,-60.9904
28.7611,-60.5611
-219.6581,-59.7163
27.9289,-60.0040
-220.3043,-60.2057
26.2648,-60.7751
-220.5053,-60.8393
26.2284,-60.8582
-221.0077,-61.0025
26.2476,-61.0016
-220.8189,-60.9311
26.2321,-60.9378
-220.6900,-60.8954
26.1118,-60.9313
-220.7919,-60.9674
26.1100,-60.9659
